2026.05.30,05:00,4553.41000,4561.52000,4541.01000,4543.27000,38367
2026.06.01,09:00,4521.63000,4546.10000,4517.68000,4525.14000,56358
2026.06.01,13:00,4525.11000,4534.58000,4508.49000,4518.08000,44943
2026.06.01,17:00,4518.03000,4518.59000,4489.05000,4495.78000,59075
2026.06.01,21:00,4495.73000,4512.90000,4448.74000,4449.69000,84748
2026.06.02,01:00,4449.49000,4495.48000,4447.65000,4487.31000,100616
2026.06.02,05:00,4487.45000,4490.03000,4478.95000,4484.53000,26861
2026.06.02,09:00,4486.13000,4497.10000,4462.89000,4473.93000,59140
2026.06.02,13:00,4474.08000,4528.16000,4472.20000,4517.07000,53117
2026.06.02,17:00,4517.08000,4541.65000,4516.97000,4529.91000,50801
2026.06.02,21:00,4529.89000,4534.56000,4502.12000,4502.12000,60211
2026.06.03,01:00,4502.06000,4508.41000,4482.17000,4484.43000,78174
2026.06.03,05:00,4484.44000,4491.11000,4478.47000,4489.37000,24003
2026.06.03,09:00,4492.42000,4496.77000,4461.90000,4475.66000,61047
2026.06.03,13:00,4475.71000,4487.58000,4472.87000,4484.56000,19840
2026.06.03,17:00,4456.92000,4472.28000,4438.89000,4443.08000,68145
2026.06.03,21:00,4443.06000,4468.24000,4426.08000,4445.17000,87992
2026.06.04,01:00,4444.57000,4459.55000,4433.67000,4438.93000,101488
2026.06.04,05:00,4438.94000,4452.22000,4430.25000,4434.27000,36700
2026.06.04,09:00,4436.72000,4473.60000,4423.54000,4465.67000,81711
2026.06.04,13:00,4465.66000,4484.00000,4455.43000,4469.09000,60749
2026.06.04,17:00,4469.05000,4477.12000,4458.45000,4470.33000,66500
2026.06.04,21:00,4470.00000,4515.43000,4464.21000,4495.81000,91075
2026.06.05,01:00,4495.61000,4499.91000,4457.33000,4478.04000,87892
2026.06.05,05:00,4478.05000,4483.43000,4472.63000,4474.88000,26173
2026.06.05,09:00,4474.10000,4481.54000,4444.10000,4446.72000,72659
2026.06.05,13:00,4446.69000,4455.01000,4435.14000,4439.97000,66664
2026.06.05,17:00,4439.93000,4469.34000,4428.31000,4464.82000,69374
2026.06.05,21:00,4464.83000,4475.78000,4365.36000,4365.70000,104484
2026.06.06,01:00,4365.73000,4379.25000,4323.42000,4341.59000,154789
2026.06.06,05:00,4341.62000,4341.99000,4311.67000,4323.82000,81698
2026.06.08,09:00,4327.58000,4353.30000,4299.81000,4325.66000,114785
